
CPIO INFORMATION 

MET Start: 514289169.22 Stop: 514289169.22
UTC Start: 2017:109:10:06:04 Stop: 2017:109:10:06:04

OBSID: 00000000000 Target: 0 Segment: 0
RA: 0.00000 Dec: 0.00000
Roll: 0.00000

DATAMODE: -- (none) --
CPIONAME:onslew.sou


-----------------------------------------------------------

EXTENSION : TRIG_SOURCE
DATAMODE : -- (none) --
TYPE : TRIG_SOURCE
Number of Rows : 1300

Names of Columns: 

TIME 1D (1)
NAME 15A (15)
SCRIPT 1A (1)
CATNUM 1J (1)
DSPCLEAN 1X (1)
SRC_TYPE 1I (1)
MERIT 1I (1)
RA_OBJ 1E (1)
DEC_OBJ 1E (1)
THRESHOLD 1E (1)
LDPNAME 15A15 (15)
APID 1I (1)
LDP 1J (1)



NOTE: "VVVVVVVV" indicates repeated lines have been removed

+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| ROW| TIME| NAME|S| CATNUM| DSPCLEAN|SRC_TYPE| MERIT| RA_OBJ| DEC_OBJ| THRESHOLD| LDPNAME| APID| LDP|
| 721|514289169.22|NGC5963 |0| 12284|0x00000000| 15| 125| 233.37| 56.560| 0.0000|onslew.sou | 481| 48954|
| 722|514289169.22|NGC7320 |0| 12285|0x00000000| 15| 125| 339.01| 33.948| 0.0000|onslew.sou | 481| 48954|
| 723|514289169.22|NGC2082 |0| 12286|0x00000000| 15| 125| 85.463| -64.301| 0.0000|onslew.sou | 481| 48954|
| 724|514289169.22|A1058-4346 |0| 12287|0x00000000| 15| 125| 165.29| -44.040| 0.0000|onslew.sou | 481| 48954|
| 725|514289169.22|NGC3949 |0| 12288|0x00000000| 15| 125| 178.42| 47.859| 1047.1|onslew.sou | 481| 48954|
| 726|514289169.22|NGC4157 |0| 12289|0x00000000| 15| 125| 182.77| 50.485| 0.0000|onslew.sou | 481| 48954|
| 727|514289169.22|NGC4621 |0| 12290|0x00000000| 15| 125| 190.51| 11.647| 35.078|onslew.sou | 481| 48954|
| 728|514289169.22|NGC5866 |0| 12291|0x00000000| 15| 125| 226.62| 55.763| 0.0000|onslew.sou | 481| 48954|
| 729|514289169.22|NGC5879 |0| 12292|0x00000000| 15| 125| 227.44| 57.000| 0.0000|onslew.sou | 481| 48954|
| 730|514289169.22|NGC5907 |0| 12293|0x00000000| 15| 125| 228.97| 56.329| 0.0000|onslew.sou | 481| 48954|
| 731|514289169.22|A0805-2548 |0| 12294|0x00000000| 15| 125| 121.96| -25.955| 0.0000|onslew.sou | 481| 48954|
| 732|514289169.22|2M031001-532008|0| 12295|0x00000000| 15| 125| 47.505| -53.336| 0.0000|onslew.sou | 481| 48954|
| 733|514289169.22|NGC1617 |0| 12296|0x00000000| 15| 125| 67.915| -54.602| 0.0000|onslew.sou | 481| 48954|
| 734|514289169.22|NGC4013 |0| 12297|0x00000000| 15| 125| 179.63| 43.947| 0.0000|onslew.sou | 481| 48954|
| 735|514289169.22|NGC4251 |0| 12298|0x00000000| 15| 125| 184.53| 28.175| 0.0000|onslew.sou | 481| 48954|
| 736|514289169.22|NGC7457 |0| 12299|0x00000000| 15| 125| 345.25| 30.145| 0.0000|onslew.sou | 481| 48954|
| 737|514289169.22|NGC1055 |0| 12300|0x00000000| 15| 125| 40.438| 0.44320| 0.0000|onslew.sou | 481| 48954|
| 738|514289169.22|NGC1493 |0| 12301|0x00000000| 15| 125| 59.364| -46.211| 0.0000|onslew.sou | 481| 48954|
| 739|514289169.22|A0803-2715 |0| 12302|0x00000000| 15| 125| 121.50| -27.397| 0.0000|onslew.sou | 481| 48954|
| 740|514289169.22|A0810-2724 |0| 12303|0x00000000| 15| 125| 123.21| -27.553| 0.0000|onslew.sou | 481| 48954|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| ROW| TIME| NAME|S| CATNUM| DSPCLEAN|SRC_TYPE| MERIT| RA_OBJ| DEC_OBJ| THRESHOLD| LDPNAME| APID| LDP|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| 741|514289169.22|I1933 |0| 12304|0x00000000| 15| 125| 51.416| -52.785| 0.0000|onslew.sou | 481| 48954|
| 742|514289169.22|I1954 |0| 12305|0x00000000| 15| 125| 52.881| -51.905| 0.0000|onslew.sou | 481| 48954|
| 743|514289169.22|I1993 |0| 12306|0x00000000| 15| 125| 56.770| -33.710| 0.0000|onslew.sou | 481| 48954|
| 744|514289169.22|NGC1827 |0| 12307|0x00000000| 15| 125| 77.519| -36.960| 0.0000|onslew.sou | 481| 48954|
| 745|514289169.22|NGC3511 |0| 12308|0x00000000| 15| 125| 165.85| -23.087| 0.0000|onslew.sou | 481| 48954|
| 746|514289169.22|NGC3941 |0| 12309|0x00000000| 15| 125| 178.23| 36.986| 0.0000|onslew.sou | 481| 48954|
| 747|514289169.22|NGC4129 |0| 12310|0x00000000| 15| 125| 182.22| -9.0364| 0.0000|onslew.sou | 481| 48954|
| 748|514289169.22|NGC5470 |0| 12311|0x00000000| 15| 125| 211.63| 6.0294| 0.0000|onslew.sou | 481| 48954|
| 749|514289169.22|A1455-4730 |0| 12312|0x00000000| 15| 125| 224.63| -47.699| 0.0000|onslew.sou | 481| 48954|
| 750|514289169.22|21590+5120 |0| 12313|0x00000000| 15| 125| 330.21| 51.571| 0.0000|onslew.sou | 481| 48954|
| 751|514289169.22|NGC7351 |0| 12314|0x00000000| 15| 125| 340.36| -4.4447| 0.0000|onslew.sou | 481| 48954|
| 752|514289169.22|A0714-5715 |0| 12315|0x00000000| 15| 125| 108.98| -57.343| 0.0000|onslew.sou | 481| 48954|
| 753|514289169.22|NGC2997 |0| 12316|0x00000000| 15| 125| 146.41| -31.191| 0.0000|onslew.sou | 481| 48954|
| 754|514289169.22|NGC3113 |0| 12317|0x00000000| 15| 125| 151.11| -28.444| 0.0000|onslew.sou | 481| 48954|
| 755|514289169.22|I0239 |0| 12318|0x00000000| 15| 125| 39.116| 38.969| 0.0000|onslew.sou | 481| 48954|
| 756|514289169.22|NGC1433 |0| 12319|0x00000000| 15| 125| 55.507| -47.222| 0.0000|onslew.sou | 481| 48954|
| 757|514289169.22|NGC1679 |0| 12320|0x00000000| 15| 125| 72.482| -31.965| 0.0000|onslew.sou | 481| 48954|
| 758|514289169.22|NGC1947 |0| 12321|0x00000000| 15| 125| 81.698| -63.760| 0.0000|onslew.sou | 481| 48954|
| 759|514289169.22|NGC3125 |0| 12322|0x00000000| 15| 125| 151.64| -29.935| 0.0000|onslew.sou | 481| 48954|
| 760|514289169.22|A1012-4436 |0| 12323|0x00000000| 15| 125| 153.67| -44.854| 0.0000|onslew.sou | 481| 48954|
| 761|514289169.22|A1012-2842 |0| 12324|0x00000000| 15| 125| 153.70| -28.957| 0.0000|onslew.sou | 481| 48954|
| 762|514289169.22|0335146-202225 |0| 12325|0x00000000| 15| 125| 53.811| -20.374| 0.0000|onslew.sou | 481| 48954|
| 763|514289169.22|NGC4551 |0| 12327|0x00000000| 15| 125| 188.91| 12.264| 0.0000|onslew.sou | 481| 48954|
| 764|514289169.22|NGC4578 |0| 12328|0x00000000| 15| 125| 189.38| 9.5551| 0.0000|onslew.sou | 481| 48954|
| 765|514289169.22|NGC1406 |0| 12329|0x00000000| 15| 125| 54.847| -31.321| 0.0000|onslew.sou | 481| 48954|
| 766|514289169.22|NGC3137 |0| 12330|0x00000000| 15| 125| 152.28| -29.064| 0.0000|onslew.sou | 481| 48954|
| 767|514289169.22|NGC3608 |0| 12331|0x00000000| 15| 125| 169.25| 18.149| 0.0000|onslew.sou | 481| 48954|
| 768|514289169.22|NGC6542 |0| 12332|0x00000000| 15| 125| 269.91| 61.359| 0.0000|onslew.sou | 481| 48954|
| 769|514289169.22|NGC7013 |0| 12333|0x00000000| 15| 125| 315.89| 29.897| 0.0000|onslew.sou | 481| 48954|
| 770|514289169.22|A0756-4942 |0| 12334|0x00000000| 15| 125| 119.56| -49.851| 0.0000|onslew.sou | 481| 48954|
| 771|514289169.22|NGC4951 |0| 12335|0x00000000| 15| 125| 196.28| -6.4938| 0.0000|onslew.sou | 481| 48954|
| 772|514289169.22|NGC3495 |0| 12336|0x00000000| 15| 125| 165.32| 3.6280| 0.0000|onslew.sou | 481| 48954|
| 773|514289169.22|NGC3686 |0| 12337|0x00000000| 15| 125| 171.93| 17.224| 0.0000|onslew.sou | 481| 48954|
| 774|514289169.22|NGC4697 |0| 12338|0x00000000| 15| 125| 192.15| -5.8008| 0.0000|onslew.sou | 481| 48954|
| 775|514289169.22|NGC1012 |0| 12339|0x00000000| 15| 125| 39.812| 30.152| 0.0000|onslew.sou | 481| 48954|
| 776|514289169.22|A0359-4910 |0| 12340|0x00000000| 15| 125| 60.123| -49.030| 0.0000|onslew.sou | 481| 48954|
| 777|514289169.22|NGC3684 |0| 12341|0x00000000| 15| 125| 171.80| 17.030| 0.0000|onslew.sou | 481| 48954|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| ROW| TIME| NAME|S| CATNUM| DSPCLEAN|SRC_TYPE| MERIT| RA_OBJ| DEC_OBJ| THRESHOLD| LDPNAME| APID| LDP|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| 778|514289169.22|NGC1494 |0| 12343|0x00000000| 15| 125| 59.427| -48.909| 1435.0|onslew.sou | 481| 48954|
| 779|514289169.22|I2056 |0| 12344|0x00000000| 15| 125| 64.102| -60.207| 0.0000|onslew.sou | 481| 48954|
| 780|514289169.22|NGC3627 |0| 12345|0x00000000| 15| 125| 170.06| 12.991| 0.0000|onslew.sou | 481| 48954|
| 781|514289169.22|NGC3726 |0| 12346|0x00000000| 15| 125| 173.34| 47.029| 0.0000|onslew.sou | 481| 48954|
| 782|514289169.22|NGC4552 |0| 12347|0x00000000| 15| 125| 188.92| 12.556| 34.722|onslew.sou | 481| 48954|
| 783|514289169.22|NGC4571 |0| 12348|0x00000000| 15| 125| 189.23| 14.217| 0.0000|onslew.sou | 481| 48954|
| 784|514289169.22|NGC5248 |0| 12349|0x00000000| 15| 125| 204.38| 8.8851| 0.0000|onslew.sou | 481| 48954|
| 785|514289169.22|NGC7331 |0| 12350|0x00000000| 15| 125| 339.27| 34.416| 0.0000|onslew.sou | 481| 48954|
| 786|514289169.22|A0311-5732 |0| 12351|0x00000000| 15| 125| 48.270| -57.357| 0.0000|onslew.sou | 481| 48954|
| 787|514289169.22|A0745-4119 |0| 12352|0x00000000| 15| 125| 116.89| -41.452| 0.0000|onslew.sou | 481| 48954|
| 788|514289169.22|NGC3931 |0| 12353|0x00000000| 15| 125| 177.81| 52.001| 0.0000|onslew.sou | 481| 48954|
| 789|514289169.22|NGC7462 |0| 12354|0x00000000| 15| 125| 345.69| -40.835| 23.213|onslew.sou | 481| 48954|
| 790|514289169.22|NGC1483 |0| 12356|0x00000000| 15| 125| 58.198| -47.478| 0.0000|onslew.sou | 481| 48954|
| 791|514289169.22|12064+4201 |0| 12357|0x00000000| 15| 125| 182.23| 41.741| 0.0000|onslew.sou | 481| 48954|
| 792|514289169.22|NGC5005 |0| 12358|0x00000000| 15| 125| 197.73| 37.059| 0.0000|onslew.sou | 481| 48954|
| 793|514289169.22|A0102-0628 |0| 12359|0x00000000| 15| 125| 16.270| -6.2124| 0.0000|onslew.sou | 481| 48954|
| 794|514289169.22|A173347+083044 |0| 12360|0x00000000| 15| 125| 264.05| 8.4822| 0.0000|onslew.sou | 481| 48954|
| 795|514289169.22|NGC6673 |0| 12361|0x00000000| 15| 125| 281.28| -62.297| 0.0000|onslew.sou | 481| 48954|
| 796|514289169.22|NGC1515 |0| 12362|0x00000000| 15| 125| 61.011| -54.100| 0.0000|onslew.sou | 481| 48954|
| 797|514289169.22|A0321-4221 |0| 12363|0x00000000| 15| 125| 50.730| -42.190| 0.0000|onslew.sou | 481| 48954|
| 798|514289169.22|NGC1340 |0| 12364|0x00000000| 15| 125| 52.082| -31.068| 0.0000|onslew.sou | 481| 48954|
| 799|514289169.22|NGC1448 |0| 12365|0x00000000| 15| 125| 56.133| -44.645| 0.0000|onslew.sou | 481| 48954|
| 800|514289169.22|A0527-6332 |0| 12366|0x00000000| 15| 125| 81.863| -63.505| 0.0000|onslew.sou | 481| 48954|
| 801|514289169.22|NGC3972 |0| 12367|0x00000000| 15| 125| 178.94| 55.321| 0.0000|onslew.sou | 481| 48954|
| 802|514289169.22|NGC1400 |0| 12368|0x00000000| 15| 125| 54.879| -18.688| 0.0000|onslew.sou | 481| 48954|
| 803|514289169.22|NGC1407 |0| 12369|0x00000000| 15| 125| 55.050| -18.580| 0.0000|onslew.sou | 481| 48954|
| 804|514289169.22|NGC1559 |0| 12370|0x00000000| 15| 125| 64.399| -62.784| 0.0000|onslew.sou | 481| 48954|
| 805|514289169.22|A0534+2426 |0| 12371|0x00000000| 15| 125| 84.437| 24.475| 76.466|onslew.sou | 481| 48954|
| 806|514289169.22|NGC3454 |0| 12372|0x00000000| 15| 125| 163.62| 17.344| 0.0000|onslew.sou | 481| 48954|
| 807|514289169.22|NGC3877 |0| 12374|0x00000000| 15| 125| 176.53| 47.494| 0.0000|onslew.sou | 481| 48954|
| 808|514289169.22|NGC4138 |0| 12375|0x00000000| 15| 125| 182.37| 43.685| 0.0000|onslew.sou | 481| 48954|
| 809|514289169.22|NGC4321 |0| 12376|0x00000000| 15| 125| 185.73| 15.822| 0.0000|onslew.sou | 481| 48954|
| 810|514289169.22|NGC4458 |0| 12377|0x00000000| 15| 125| 187.24| 13.242| 0.0000|onslew.sou | 481| 48954|
| 811|514289169.22|NGC4496A |0| 12378|0x00000000| 15| 125| 187.91| 3.9394| 0.0000|onslew.sou | 481| 48954|
| 812|514289169.22|NGC4548 |0| 12379|0x00000000| 15| 125| 188.86| 14.496| 0.0000|onslew.sou | 481| 48954|
| 813|514289169.22|NGC4636 |0| 12380|0x00000000| 15| 125| 190.71| 2.6878| 0.0000|onslew.sou | 481| 48954|
| 814|514289169.22|NGC7814 |0| 12381|0x00000000| 15| 125| 0.81230| 16.145| 0.0000|onslew.sou | 481| 48954|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| ROW| TIME| NAME|S| CATNUM| DSPCLEAN|SRC_TYPE| MERIT| RA_OBJ| DEC_OBJ| THRESHOLD| LDPNAME| APID| LDP|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| 815|514289169.22|NGC2104 |0| 12382|0x00000000| 15| 125| 86.770| -51.553| 0.0000|onslew.sou | 481| 48954|
| 816|514289169.22|NGC2883 |0| 12383|0x00000000| 15| 125| 141.32| -34.099| 0.0000|onslew.sou | 481| 48954|
| 817|514289169.22|NGC3513 |0| 12384|0x00000000| 15| 125| 165.94| -23.246| 36.512|onslew.sou | 481| 48954|
| 818|514289169.22|NGC3887 |0| 12385|0x00000000| 15| 125| 176.77| -16.855| 0.0000|onslew.sou | 481| 48954|
| 819|514289169.22|NGC4800 |0| 12386|0x00000000| 15| 125| 193.66| 46.531| 0.0000|onslew.sou | 481| 48954|
| 820|514289169.22|A1654-6008 |0| 12387|0x00000000| 15| 125| 254.76| -60.216| 0.0000|onslew.sou | 481| 48954|
| 821|514289169.22|NGC1068 |0| 12388|0x00000000| 15| 125| 40.670| -0.013300| 0.0000|onslew.sou | 481| 48954|
| 822|514289169.22|NGC1531 |0| 12389|0x00000000| 15| 125| 62.997| -32.851| 0.0000|onslew.sou | 481| 48954|
| 823|514289169.22|A0607-6147 |0| 12390|0x00000000| 15| 125| 91.874| -61.808| 0.0000|onslew.sou | 481| 48954|
| 824|514289169.22|NGC4010 |0| 12391|0x00000000| 15| 125| 179.66| 47.261| 0.0000|onslew.sou | 481| 48954|
| 825|514289169.22|NGC4183 |0| 12392|0x00000000| 15| 125| 183.32| 43.698| 0.0000|onslew.sou | 481| 48954|
| 826|514289169.22|A1614-1136 |0| 12393|0x00000000| 15| 125| 244.32| -11.732| 0.0000|onslew.sou | 481| 48954|
| 827|514289169.22|I0356 |0| 12394|0x00000000| 15| 125| 61.945| 69.812| 0.0000|onslew.sou | 481| 48954|
| 828|514289169.22|NGC1543 |0| 12395|0x00000000| 15| 125| 63.180| -57.738| 0.0000|onslew.sou | 481| 48954|
| 829|514289169.22|I0396 |0| 12396|0x00000000| 15| 125| 74.496| 68.324| 0.0000|onslew.sou | 481| 48954|
| 830|514289169.22|A0916+7054 |0| 12397|0x00000000| 15| 125| 140.28| 70.698| 0.0000|onslew.sou | 481| 48954|
| 831|514289169.22|NGC4958 |0| 12398|0x00000000| 15| 125| 196.45| -8.0204| 0.0000|onslew.sou | 481| 48954|
| 832|514289169.22|NGC1527 |0| 12399|0x00000000| 15| 125| 62.100| -47.897| 0.0000|onslew.sou | 481| 48954|
| 833|514289169.22|NGC3501 |0| 12400|0x00000000| 15| 125| 165.70| 17.990| 0.0000|onslew.sou | 481| 48954|
| 834|514289169.22|NGC4984 |0| 12401|0x00000000| 15| 125| 197.24| -15.516| 0.0000|onslew.sou | 481| 48954|
| 835|514289169.22|19414+4511 |0| 12402|0x00000000| 15| 125| 295.74| 45.298| 0.0000|onslew.sou | 481| 48954|
| 836|514289169.22|NGC7217 |0| 12403|0x00000000| 15| 125| 331.97| 31.359| 0.0000|onslew.sou | 481| 48954|
| 837|514289169.22|A0333-3246 |0| 12404|0x00000000| 15| 125| 53.835| -32.602| 0.0000|onslew.sou | 481| 48954|
| 838|514289169.22|NGC5363 |0| 12405|0x00000000| 15| 125| 209.03| 5.2547| 0.0000|onslew.sou | 481| 48954|
| 839|514289169.22|NGC5643 |0| 12406|0x00000000| 15| 125| 218.17| -44.175| 0.0000|onslew.sou | 481| 48954|
| 840|514289169.22|NGC1688 |0| 12408|0x00000000| 15| 125| 72.099| -59.800| 0.0000|onslew.sou | 481| 48954|
| 841|514289169.22|NGC2685 |0| 12409|0x00000000| 15| 125| 133.89| 58.734| 0.0000|onslew.sou | 481| 48954|
| 842|514289169.22|NGC3059 |0| 12410|0x00000000| 15| 125| 147.53| -73.922| 0.0000|onslew.sou | 481| 48954|
| 843|514289169.22|NGC0428 |0| 12411|0x00000000| 15| 125| 18.232| 0.98160| 0.0000|onslew.sou | 481| 48954|
| 844|514289169.22|NGC3596 |0| 12412|0x00000000| 15| 125| 168.78| 14.787| 0.0000|onslew.sou | 481| 48954|
| 845|514289169.22|NGC4117 |0| 12413|0x00000000| 15| 125| 181.94| 43.126| 0.0000|onslew.sou | 481| 48954|
| 846|514289169.22|NGC5300 |0| 12414|0x00000000| 15| 125| 207.07| 3.9509| 0.0000|onslew.sou | 481| 48954|
| 847|514289169.22|21167+2513 |0| 12415|0x00000000| 15| 125| 319.75| 25.431| 0.0000|onslew.sou | 481| 48954|
| 848|514289169.22|NGC2310 |0| 12416|0x00000000| 15| 125| 103.47| -40.863| 0.0000|onslew.sou | 481| 48954|
| 849|514289169.22|10296-0115 |0| 12417|0x00000000| 15| 125| 158.05| -1.4934| 0.0000|onslew.sou | 481| 48954|
| 850|514289169.22|11539+5043 |0| 12418|0x00000000| 15| 125| 179.12| 50.428| 0.0000|onslew.sou | 481| 48954|
| 851|514289169.22|NGC4143 |0| 12419|0x00000000| 15| 125| 182.40| 42.534| 0.0000|onslew.sou | 481| 48954|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| ROW| TIME| NAME|S| CATNUM| DSPCLEAN|SRC_TYPE| MERIT| RA_OBJ| DEC_OBJ| THRESHOLD| LDPNAME| APID| LDP|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| 852|514289169.22|NGC4535 |0| 12421|0x00000000| 15| 125| 188.58| 8.1978| 0.0000|onslew.sou | 481| 48954|
| 853|514289169.22|NGC4536 |0| 12422|0x00000000| 15| 125| 188.61| 2.1879| 0.0000|onslew.sou | 481| 48954|
| 854|514289169.22|NGC5112 |0| 12423|0x00000000| 15| 125| 200.49| 38.735| 0.0000|onslew.sou | 481| 48954|
| 855|514289169.22|A1505-5223 |0| 12424|0x00000000| 15| 125| 227.37| -52.555| 0.0000|onslew.sou | 481| 48954|
| 856|514289169.22|A1510-5249 |0| 12425|0x00000000| 15| 125| 228.64| -52.989| 0.0000|onslew.sou | 481| 48954|
| 857|514289169.22|A0247-3047 |0| 12426|0x00000000| 15| 125| 42.400| -30.578| 0.0000|onslew.sou | 481| 48954|
| 858|514289169.22|I1919 |0| 12427|0x00000000| 15| 125| 51.509| -32.895| 0.0000|onslew.sou | 481| 48954|
| 859|514289169.22|NGC1792 |0| 12428|0x00000000| 15| 125| 76.310| -37.981| 0.0000|onslew.sou | 481| 48954|
| 860|514289169.22|NGC2146 |0| 12429|0x00000000| 15| 125| 94.657| 78.357| 0.0000|onslew.sou | 481| 48954|
| 861|514289169.22|NGC4037 |0| 12430|0x00000000| 15| 125| 180.35| 13.401| 0.0000|onslew.sou | 481| 48954|
| 862|514289169.22|NGC4067 |0| 12431|0x00000000| 15| 125| 181.05| 10.854| 0.0000|onslew.sou | 481| 48954|
| 863|514289169.22|NGC4078 |0| 12432|0x00000000| 15| 125| 181.20| 10.595| 0.0000|onslew.sou | 481| 48954|
| 864|514289169.22|NGC4124 |0| 12433|0x00000000| 15| 125| 182.04| 10.379| 0.0000|onslew.sou | 481| 48954|
| 865|514289169.22|NGC4152 |0| 12434|0x00000000| 15| 125| 182.66| 16.033| 0.0000|onslew.sou | 481| 48954|
| 866|514289169.22|NGC4165 |0| 12435|0x00000000| 15| 125| 183.05| 13.246| 0.0000|onslew.sou | 481| 48954|
| 867|514289169.22|I0769 |0| 12437|0x00000000| 15| 125| 183.13| 12.124| 31.821|onslew.sou | 481| 48954|
| 868|514289169.22|NGC4178 |0| 12438|0x00000000| 15| 125| 183.19| 10.866| 0.0000|onslew.sou | 481| 48954|
| 869|514289169.22|NGC4180 |0| 12439|0x00000000| 15| 125| 183.26| 7.0388| 0.0000|onslew.sou | 481| 48954|
| 870|514289169.22|NGC4189 |0| 12440|0x00000000| 15| 125| 183.45| 13.425| 0.0000|onslew.sou | 481| 48954|
| 871|514289169.22|NGC4192 |0| 12441|0x00000000| 15| 125| 183.45| 14.900| 0.0000|onslew.sou | 481| 48954|
| 872|514289169.22|NGC4197 |0| 12442|0x00000000| 15| 125| 183.66| 5.8057| 0.0000|onslew.sou | 481| 48954|
| 873|514289169.22|NGC4200 |0| 12443|0x00000000| 15| 125| 183.68| 12.181| 0.0000|onslew.sou | 481| 48954|
| 874|514289169.22|I3061 |0| 12444|0x00000000| 15| 125| 183.77| 14.029| 0.0000|onslew.sou | 481| 48954|
| 875|514289169.22|I3065 |0| 12445|0x00000000| 15| 125| 183.80| 14.433| 0.0000|onslew.sou | 481| 48954|
| 876|514289169.22|NGC4206 |0| 12446|0x00000000| 15| 125| 183.82| 13.024| 0.0000|onslew.sou | 481| 48954|
| 877|514289169.22|NGC4207 |0| 12447|0x00000000| 15| 125| 183.88| 9.5849| 0.0000|onslew.sou | 481| 48954|
| 878|514289169.22|NGC4212 |0| 12448|0x00000000| 15| 125| 183.91| 13.901| 0.0000|onslew.sou | 481| 48954|
| 879|514289169.22|12134+1329 |0| 12449|0x00000000| 15| 125| 183.97| 13.216| 0.0000|onslew.sou | 481| 48954|
| 880|514289169.22|NGC4215 |0| 12451|0x00000000| 15| 125| 183.98| 6.4011| 13.561|onslew.sou | 481| 48954|
| 881|514289169.22|NGC4222 |0| 12452|0x00000000| 15| 125| 184.09| 13.307| 0.0000|onslew.sou | 481| 48954|
| 882|514289169.22|NGC4224 |0| 12453|0x00000000| 15| 125| 184.14| 7.4621| 0.0000|onslew.sou | 481| 48954|
| 883|514289169.22|NGC4233 |0| 12454|0x00000000| 15| 125| 184.28| 7.6244| 0.0000|onslew.sou | 481| 48954|
| 884|514289169.22|NGC4235 |0| 12455|0x00000000| 15| 125| 184.29| 7.1916| 0.0000|onslew.sou | 481| 48954|
| 885|514289169.22|NGC4237 |0| 12456|0x00000000| 15| 125| 184.30| 15.324| 0.0000|onslew.sou | 481| 48954|
| 886|514289169.22|NGC4239 |0| 12457|0x00000000| 15| 125| 184.31| 16.531| 0.0000|onslew.sou | 481| 48954|
| 887|514289169.22|NGC4241 |0| 12458|0x00000000| 15| 125| 184.36| 6.6900| 0.0000|onslew.sou | 481| 48954|
| 888|514289169.22|12149+1755 |0| 12459|0x00000000| 15| 125| 184.36| 17.651| 30.448|onslew.sou | 481| 48954|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| ROW| TIME| NAME|S| CATNUM| DSPCLEAN|SRC_TYPE| MERIT| RA_OBJ| DEC_OBJ| THRESHOLD| LDPNAME| APID| LDP|
+------+------------+---------------+-+-----------+----------+--------+--------+------------------+------------------+------------------+---------------+--------+-----------+
| 889|514289169.22|NGC4254 |0| 12460|0x00000000| 15| 125| 184.71| 14.417| 0.0000|onslew.sou | 481| 48954|
| 890|514289169.22|NGC4259 |0| 12461|0x00000000| 15| 125| 184.84| 5.3762| 0.0000|onslew.sou | 481| 48954|
| 891|514289169.22|NGC4260 |0| 12462|0x00000000| 15| 125| 184.84| 6.0988| 0.0000|onslew.sou | 481| 48954|
| 892|514289169.22|NGC4261 |0| 12463|0x00000000| 15| 125| 184.85| 5.8247| 0.0000|onslew.sou | 481| 48954|
| 893|514289169.22|NGC4262 |0| 12464|0x00000000| 15| 125| 184.88| 14.878| 0.0000|onslew.sou | 481| 48954|
| 894|514289169.22|NGC4266 |0| 12466|0x00000000| 15| 125| 184.93| 5.5382| 0.0000|onslew.sou | 481| 48954|
| 895|514289169.22|NGC4267 |0| 12467|0x00000000| 15| 125| 184.94| 12.798| 0.0000|onslew.sou | 481| 48954|
| 896|514289169.22|I3155 |0| 12468|0x00000000| 15| 125| 184.94| 6.0059| 0.0000|onslew.sou | 481| 48954|
| 897|514289169.22|NGC4268 |0| 12469|0x00000000| 15| 125| 184.95| 5.2836| 0.0000|onslew.sou | 481| 48954|
| 898|514289169.22|NGC4276 |0| 12474|0x00000000| 15| 125| 185.03| 7.6920| 0.0000|onslew.sou | 481| 48954|
| 899|514289169.22|NGC4293 |0| 12475|0x00000000| 15| 125| 185.30| 18.382| 0.0000|onslew.sou | 481| 48954|
| 900|514289169.22|NGC4294 |0| 12476|0x00000000| 15| 125| 185.32| 11.511| 0.0000|onslew.sou | 481| 48954|
| 901|514289169.22|NGC4298 |0| 12477|0x00000000| 15| 125| 185.39| 14.606| 0.0000|onslew.sou | 481| 48954|
| 902|514289169.22|I0782 |0| 12478|0x00000000| 15| 125| 185.40| 5.7657| 0.0000|onslew.sou | 481| 48954|
| 903|514289169.22|NGC4300 |0| 12479|0x00000000| 15| 125| 185.42| 5.3848| 0.0000|onslew.sou | 481| 48954|
| 904|514289169.22|12194+0523 |0| 12481|0x00000000| 15| 125| 185.51| 5.1001| 0.0000|onslew.sou | 481| 48954|
| 905|514289169.22|NGC4305 |0| 12482|0x00000000| 15| 125| 185.51| 12.741| 0.0000|onslew.sou | 481| 48954|
| 906|514289169.22|NGC4307 |0| 12484|0x00000000| 15| 125| 185.52| 9.0435| 0.0000|onslew.sou | 481| 48954|
| 907|514289169.22|NGC4309 |0| 12485|0x00000000| 15| 125| 185.55| 7.1444| 0.0000|onslew.sou | 481| 48954|
| 908|514289169.22|NGC4312 |0| 12486|0x00000000| 15| 125| 185.63| 15.538| 0.0000|onslew.sou | 481| 48954|
| 909|514289169.22|NGC4313 |0| 12487|0x00000000| 15| 125| 185.66| 11.801| 0.0000|onslew.sou | 481| 48954|
